Customer ID,Age,Gender,Location,Subscription Status,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2240,42,Male,Alabama,No,41,Credit Card,1
2250,42,Male,Wyoming,No,29,Debit Card,7
2255,24,Male,North Dakota,No,44,PayPal,1
2257,31,Male,California,No,33,Credit Card,3
2259,24,Male,Ohio,No,44,Credit Card,1
2264,44,Male,Indiana,No,42,Cash,3
2267,20,Male,Missouri,No,32,Debit Card,7
2268,32,Male,Kentucky,No,37,Venmo,7
2272,29,Male,Alaska,No,49,PayPal,3
2273,29,Male,Maine,No,44,PayPal,4
2281,22,Male,Kentucky,No,31,Credit Card,6
2282,28,Male,Kansas,No,41,Bank Transfer,2
2284,44,Male,Ohio,No,34,Credit Card,6
2286,34,Male,Michigan,No,38,PayPal,1
2289,28,Male,California,No,50,PayPal,7
2293,43,Male,Vermont,No,31,Debit Card,4
2301,18,Male,Pennsylvania,No,38,Credit Card,4
2303,36,Male,Montana,No,38,Venmo,4
2308,28,Male,Missouri,No,30,Debit Card,2
2324,35,Male,Maryland,No,36,Credit Card,4
2326,44,Male,New York,No,47,Cash,7
2347,22,Male,New Mexico,No,46,Debit Card,6
2348,37,Male,California,No,46,Cash,1
2360,19,Male,Pennsylvania,No,44,Bank Transfer,1
2362,44,Male,Alabama,No,30,Credit Card,1
2367,30,Male,New Mexico,No,32,Credit Card,6
2379,26,Male,New Hampshire,No,37,PayPal,5
2381,41,Male,Pennsylvania,No,36,PayPal,6
2383,39,Male,California,No,44,Debit Card,7
2385,24,Male,Alabama,No,40,PayPal,3
2392,42,Male,Michigan,No,31,Bank Transfer,3
2393,40,Male,Missouri,No,36,Cash,2
2398,37,Male,West Virginia,No,41,Venmo,4
2409,23,Male,Hawaii,No,44,Debit Card,1
2410,26,Male,Washington,No,47,Cash,1
2416,21,Male,Hawaii,No,30,Bank Transfer,7
2418,21,Male,Alaska,No,32,Venmo,6
2419,22,Male,Michigan,No,47,Cash,1
2421,41,Male,North Carolina,No,28,PayPal,2
2423,30,Male,Georgia,No,45,Credit Card,7
2428,27,Male,Oregon,No,45,Cash,3
2431,20,Male,North Dakota,No,42,Cash,3
2432,34,Male,Alabama,No,27,Bank Transfer,1
2435,36,Male,Utah,No,40,Credit Card,4
2436,21,Male,Hawaii,No,29,Cash,5
2438,43,Male,Wyoming,No,34,Credit Card,7
2439,32,Male,Delaware,No,30,Venmo,7
2441,31,Male,Indiana,No,47,Bank Transfer,2
2450,26,Male,Alabama,No,31,Venmo,6
2452,41,Male,Oklahoma,No,27,Venmo,4
2455,32,Male,Alaska,No,33,Venmo,2
2467,32,Male,South Dakota,No,37,Cash,2
2468,27,Male,New Jersey,No,28,Credit Card,2
2473,24,Male,Utah,No,31,Credit Card,2
2478,25,Male,California,No,29,PayPal,7
2480,37,Male,Kansas,No,26,Credit Card,1
2482,41,Male,New Jersey,No,35,Debit Card,7
2486,43,Male,Louisiana,No,37,Bank Transfer,2
2495,42,Male,Oklahoma,No,26,Debit Card,2
2496,40,Male,Nebraska,No,34,Credit Card,1
2498,35,Male,Colorado,No,28,Bank Transfer,2
2499,18,Male,Massachusetts,No,38,Cash,6
2506,27,Male,Illinois,No,43,PayPal,3
2511,40,Male,South Dakota,No,48,Credit Card,7
2515,42,Male,Alaska,No,45,PayPal,5
2516,37,Male,Kansas,No,41,Cash,4
2519,20,Male,Maine,No,31,Venmo,2
2528,19,Male,Illinois,No,33,Bank Transfer,1
2530,34,Male,Tennessee,No,48,Bank Transfer,4
2531,25,Male,Massachusetts,No,28,Debit Card,7
2538,44,Male,Maine,No,30,PayPal,6
2539,18,Male,New Jersey,No,33,Credit Card,5
2544,27,Male,West Virginia,No,30,PayPal,5
2549,42,Male,Texas,No,34,Credit Card,4
2552,29,Male,Minnesota,No,40,Debit Card,2
2565,42,Male,Kentucky,No,27,Bank Transfer,7
2567,35,Male,Missouri,No,43,PayPal,3
2575,27,Male,Florida,No,26,Credit Card,6
2585,26,Male,Florida,No,26,Bank Transfer,5
2589,44,Male,Delaware,No,38,Venmo,5
2592,40,Male,New Mexico,No,40,Cash,3
2606,41,Male,Nevada,No,32,Venmo,6
2608,41,Male,Oklahoma,No,38,PayPal,1
2609,42,Male,Mississippi,No,48,Credit Card,6
2615,18,Male,North Dakota,No,36,Bank Transfer,6
2618,31,Male,Idaho,No,29,Bank Transfer,2
2621,27,Male,Ohio,No,28,Debit Card,2
2626,30,Male,Colorado,No,31,Credit Card,7
2629,25,Male,Wyoming,No,42,Credit Card,5
2639,22,Male,Hawaii,No,35,Credit Card,2
2640,18,Male,New Hampshire,No,33,Debit Card,3
2641,30,Male,Indiana,No,45,Venmo,5
2643,39,Male,Iowa,No,48,Bank Transfer,2
2651,20,Male,Oregon,No,46,Credit Card,1
2653,23,Female,Maryland,No,46,Credit Card,4
2660,35,Female,Kansas,No,46,Credit Card,6
2661,24,Female,South Carolina,No,44,Venmo,2
2663,25,Female,Nebraska,No,44,PayPal,6
2665,22,Female,Illinois,No,37,PayPal,7
2670,39,Female,Illinois,No,31,Credit Card,7
2671,30,Female,Pennsylvania,No,26,Bank Transfer,5
2672,37,Female,Alabama,No,41,PayPal,1
2676,24,Female,Virginia,No,38,Cash,5
2679,33,Female,Montana,No,34,Credit Card,5
2687,40,Female,Georgia,No,33,Cash,6
2690,29,Female,Wyoming,No,47,PayPal,3
2692,43,Female,Nebraska,No,48,Cash,4
2698,42,Female,Delaware,No,36,Bank Transfer,3
2700,25,Female,Utah,No,49,Debit Card,2
2701,22,Female,California,No,36,Cash,7
2707,24,Female,Alabama,No,48,Debit Card,3
2712,30,Female,Nebraska,No,50,Venmo,4
2716,25,Female,Mississippi,No,29,PayPal,6
2728,40,Female,Colorado,No,47,Credit Card,6
2730,31,Female,Montana,No,32,Credit Card,4
2731,23,Female,Wisconsin,No,37,Bank Transfer,2
2733,21,Female,Delaware,No,27,Debit Card,1
2734,31,Female,North Carolina,No,46,PayPal,2
2737,44,Female,Montana,No,45,Credit Card,2
2740,33,Female,Alaska,No,39,Credit Card,1
2741,19,Female,Pennsylvania,No,34,Bank Transfer,6
2743,27,Female,Texas,No,47,Debit Card,2
2745,38,Female,Wyoming,No,40,Credit Card,4
2746,28,Female,Michigan,No,44,PayPal,5
2752,27,Female,Minnesota,No,50,Venmo,4
2757,42,Female,Minnesota,No,41,PayPal,4
2761,41,Female,Alaska,No,41,Credit Card,5
2764,28,Female,West Virginia,No,35,Venmo,3
2768,31,Female,Iowa,No,31,Cash,4
2774,39,Female,Arizona,No,45,Bank Transfer,3
2781,33,Female,Ohio,No,29,PayPal,6
2783,41,Female,Idaho,No,30,PayPal,2
2784,19,Female,Virginia,No,26,Credit Card,3
2790,28,Female,North Carolina,No,28,Credit Card,5
2794,37,Female,Massachusetts,No,27,Debit Card,5
2796,33,Female,Nebraska,No,49,PayPal,2
2803,22,Female,Hawaii,No,42,Credit Card,6
2806,18,Female,Nevada,No,48,Cash,3
2816,33,Female,Idaho,No,40,Venmo,1
2817,43,Female,Maryland,No,45,Venmo,7
2822,35,Female,Georgia,No,37,Venmo,4
2824,26,Female,Utah,No,47,Debit Card,5
2825,39,Female,Utah,No,49,Debit Card,3
2829,25,Female,Tennessee,No,33,PayPal,3
2833,29,Female,Maryland,No,40,PayPal,3
2841,40,Female,West Virginia,No,41,Cash,2
2842,19,Female,Ohio,No,31,Cash,7
2843,28,Female,Arizona,No,48,Debit Card,3
2845,32,Female,New Mexico,No,42,Venmo,2
2846,26,Female,South Dakota,No,39,Debit Card,1
2849,33,Female,Wisconsin,No,28,Bank Transfer,3
2853,40,Female,New York,No,30,Venmo,7
2856,29,Female,Mississippi,No,33,PayPal,3
2858,44,Female,Utah,No,35,Debit Card,4
2859,34,Female,Maryland,No,46,Bank Transfer,4
2860,31,Female,Utah,No,29,Bank Transfer,2
2861,28,Female,Rhode Island,No,49,Bank Transfer,7
2866,28,Female,California,No,27,Cash,6
2868,21,Female,Colorado,No,33,Cash,6
2878,32,Female,New Jersey,No,34,Venmo,4
2881,19,Female,Florida,No,43,PayPal,3
2887,42,Female,Utah,No,29,PayPal,7
2893,22,Female,Nevada,No,47,Credit Card,4
2895,35,Female,Kentucky,No,41,Venmo,2
2899,23,Female,New Jersey,No,29,Credit Card,2
2902,41,Female,Alabama,No,46,Credit Card,3
2905,41,Female,Iowa,No,43,Venmo,4
2908,19,Female,Maryland,No,50,PayPal,5
2910,27,Female,Louisiana,No,40,Credit Card,1
2911,32,Female,Mississippi,No,41,Credit Card,4
2912,28,Female,Ohio,No,34,Venmo,3
2916,26,Female,Oregon,No,39,Debit Card,5
2919,19,Female,New York,No,36,Cash,7
2930,31,Female,Maine,No,42,Venmo,6
2932,36,Female,Alabama,No,49,Credit Card,5
2934,27,Female,Illinois,No,28,Venmo,4
2935,38,Female,Idaho,No,41,Bank Transfer,3
2937,31,Female,Washington,No,46,PayPal,7
2940,32,Female,Kentucky,No,34,Venmo,7
2942,38,Female,Pennsylvania,No,27,PayPal,4
2944,29,Female,Virginia,No,37,Credit Card,4
2947,38,Female,Hawaii,No,29,Bank Transfer,3
2951,22,Female,Iowa,No,44,Debit Card,1
2956,42,Female,Vermont,No,46,Credit Card,2
2968,34,Female,Indiana,No,40,Venmo,2
2971,24,Female,Kansas,No,44,Credit Card,5
2977,30,Female,Nebraska,No,28,Cash,6
2982,21,Female,Delaware,No,37,Venmo,2
2996,29,Female,Virginia,No,42,Debit Card,5
2999,31,Female,Alaska,No,30,Debit Card,3
3002,29,Female,Montana,No,28,Credit Card,3
3008,23,Female,New York,No,31,Venmo,7
3015,24,Female,Utah,No,38,PayPal,1
3016,37,Female,Wyoming,No,27,Bank Transfer,5
3017,30,Female,Indiana,No,31,Bank Transfer,3
3021,23,Female,Arkansas,No,48,Venmo,1
3050,40,Female,Utah,No,41,Bank Transfer,5
3051,31,Female,Kentucky,No,28,Venmo,1
3052,44,Female,Wyoming,No,49,Debit Card,1
3055,42,Female,New Hampshire,No,34,Venmo,4
3065,22,Female,Idaho,No,49,Bank Transfer,3
3073,26,Female,New York,No,46,PayPal,3
3075,26,Female,Massachusetts,No,34,Debit Card,6
3084,22,Female,Illinois,No,28,PayPal,3
3089,34,Female,Arkansas,No,35,Bank Transfer,3
3104,27,Female,Illinois,No,42,Bank Transfer,7
3105,43,Female,Georgia,No,41,Debit Card,6
3113,19,Female,Texas,No,26,Venmo,2
3115,21,Female,Arkansas,No,45,Venmo,5
3123,23,Female,Georgia,No,34,Credit Card,6
3133,33,Female,Michigan,No,26,Cash,3
3135,35,Female,Kentucky,No,47,Bank Transfer,7
3141,34,Female,Alaska,No,37,Bank Transfer,7
3142,36,Female,Mississippi,No,47,Credit Card,5
3155,27,Female,Connecticut,No,32,Cash,3
3156,22,Female,Montana,No,34,Cash,2
3159,30,Female,Mississippi,No,44,Credit Card,4
3161,28,Female,Nebraska,No,37,Cash,6
3167,19,Female,Georgia,No,37,Bank Transfer,6
3176,35,Female,Connecticut,No,26,Debit Card,1
3177,36,Female,Arkansas,No,39,Credit Card,4
3181,18,Female,Montana,No,46,PayPal,7
3182,31,Female,Montana,No,27,PayPal,1
3187,38,Female,Virginia,No,43,Venmo,2
3189,42,Female,Vermont,No,39,Bank Transfer,4
3190,25,Female,Kansas,No,30,PayPal,5
3198,27,Female,Maine,No,29,Credit Card,1
3206,40,Female,Colorado,No,50,Bank Transfer,1
3207,36,Female,California,No,49,PayPal,4
3211,30,Female,Nevada,No,43,Venmo,5
3214,27,Female,Texas,No,33,Credit Card,4
3218,44,Female,Oregon,No,46,Venmo,7
3219,37,Female,Florida,No,49,PayPal,4
3222,21,Female,New Hampshire,No,28,Cash,2
3228,28,Female,Alaska,No,42,Debit Card,3
3229,37,Female,Connecticut,No,27,PayPal,2
3239,25,Female,Wyoming,No,37,Cash,3
3240,33,Female,Colorado,No,30,Cash,4
3249,22,Female,Pennsylvania,No,41,Bank Transfer,3
3250,26,Female,Virginia,No,32,Credit Card,3
3252,25,Female,Nevada,No,39,Venmo,3
3258,44,Female,Minnesota,No,39,Venmo,1
3265,28,Female,Maine,No,39,Cash,5
3266,40,Female,Alabama,No,28,Credit Card,6
3268,37,Female,Idaho,No,42,Credit Card,3
3272,35,Female,Nevada,No,30,Credit Card,7
3277,39,Female,South Dakota,No,41,PayPal,1
3282,27,Female,Oregon,No,41,Bank Transfer,2
3288,24,Female,West Virginia,No,38,Credit Card,7
3294,19,Female,West Virginia,No,47,Credit Card,6
3297,20,Female,Alaska,No,47,Venmo,3
3301,26,Female,Oklahoma,No,40,Bank Transfer,5
3302,36,Female,Oklahoma,No,31,Credit Card,6
3303,36,Female,Alabama,No,31,Venmo,5
3305,30,Female,Mississippi,No,36,Bank Transfer,1
3306,34,Female,Nebraska,No,31,PayPal,5
3318,21,Female,North Carolina,No,30,Cash,3
3325,37,Female,Missouri,No,41,Venmo,7
3331,38,Female,Missouri,No,41,Bank Transfer,3
3336,44,Female,Texas,No,48,Bank Transfer,3
3338,23,Female,Arizona,No,45,Bank Transfer,5
3339,29,Female,Minnesota,No,46,Credit Card,4
3340,20,Female,Nebraska,No,35,Cash,6
3341,42,Female,Virginia,No,47,Credit Card,6
3347,30,Female,Oklahoma,No,30,Venmo,3
3348,22,Female,Iowa,No,28,PayPal,5
3350,35,Female,Georgia,No,29,PayPal,3
3358,41,Female,Arkansas,No,37,Credit Card,4
3360,43,Female,New Hampshire,No,29,Debit Card,4
3361,22,Female,Minnesota,No,47,Cash,1
3366,43,Female,Tennessee,No,45,Credit Card,1
3367,38,Female,North Carolina,No,47,Debit Card,3
3369,30,Female,Nebraska,No,29,Bank Transfer,1
3371,30,Female,Illinois,No,46,Cash,6
3375,22,Female,Nevada,No,41,Debit Card,2
3384,27,Female,Delaware,No,39,Venmo,5
3387,34,Female,Michigan,No,36,Cash,3
3390,38,Female,North Carolina,No,39,Venmo,2
3391,32,Female,Oregon,No,38,PayPal,2
3400,40,Female,Montana,No,36,Debit Card,2
3402,44,Female,Nevada,No,39,Credit Card,7
3406,28,Female,Washington,No,47,Bank Transfer,5
3412,29,Female,New York,No,45,Cash,7
3421,19,Female,Kentucky,No,35,PayPal,5
3428,39,Female,Michigan,No,44,Cash,2
3430,27,Female,Alaska,No,34,Debit Card,7
3433,36,Female,Connecticut,No,46,PayPal,1
3438,22,Female,Oklahoma,No,50,PayPal,2
3439,26,Female,Kentucky,No,33,Credit Card,4
3449,18,Female,Kentucky,No,32,Bank Transfer,6
3451,20,Female,Vermont,No,31,PayPal,4
3454,31,Female,Alabama,No,48,Venmo,5
3463,44,Female,Michigan,No,34,Credit Card,1
3464,27,Female,Maine,No,45,PayPal,6
3466,19,Female,Iowa,No,31,Debit Card,7
3469,36,Female,Ohio,No,36,Debit Card,3
3471,19,Female,West Virginia,No,31,Cash,5
3472,43,Female,North Carolina,No,31,Cash,5
3479,36,Female,Arizona,No,42,PayPal,3
3481,21,Female,New Hampshire,No,45,PayPal,4
3488,25,Female,West Virginia,No,39,Bank Transfer,2
3501,38,Female,Oregon,No,38,Debit Card,6
3503,31,Female,Massachusetts,No,26,Bank Transfer,3
3504,31,Female,Nebraska,No,39,Cash,7
3513,36,Female,Kentucky,No,31,Debit Card,3
3514,30,Female,Alaska,No,29,Credit Card,6
3515,25,Female,Georgia,No,32,Cash,4
3517,34,Female,South Carolina,No,38,PayPal,5
3518,29,Female,Tennessee,No,34,Debit Card,1
3521,41,Female,Georgia,No,33,Bank Transfer,4
3529,38,Female,Maine,No,33,PayPal,2
3556,25,Female,Delaware,No,45,Cash,3
3568,32,Female,New Mexico,No,26,Credit Card,4
3571,23,Female,Louisiana,No,32,Debit Card,2
3574,43,Female,Connecticut,No,27,PayPal,4
3575,29,Female,New York,No,39,Bank Transfer,3
3582,26,Female,Georgia,No,50,Credit Card,7
3585,39,Female,Florida,No,48,Debit Card,4
3588,33,Female,Virginia,No,33,Debit Card,2
3589,23,Female,Michigan,No,40,Cash,2
3590,31,Female,New Hampshire,No,38,Cash,1
3595,19,Female,Alabama,No,29,Venmo,3
3597,28,Female,South Carolina,No,44,Cash,6
3607,41,Female,Minnesota,No,41,Venmo,2
3610,21,Female,New Mexico,No,31,Debit Card,4
3617,42,Female,Wisconsin,No,33,Debit Card,6
3619,28,Female,Nevada,No,47,PayPal,5
3620,44,Female,North Carolina,No,50,Venmo,7
3626,44,Female,Illinois,No,32,PayPal,7
3628,39,Female,Delaware,No,48,Cash,1
3638,32,Female,Utah,No,32,Credit Card,6
3639,40,Female,Kansas,No,50,PayPal,5
3640,26,Female,Illinois,No,39,Venmo,2
3646,38,Female,Colorado,No,31,Credit Card,1
3649,31,Female,New York,No,45,Cash,5
3660,27,Female,Illinois,No,46,Bank Transfer,2
3670,25,Female,Washington,No,43,PayPal,3
3674,32,Female,Rhode Island,No,31,Bank Transfer,6
3675,35,Female,Washington,No,41,Venmo,6
3678,32,Female,Michigan,No,43,Cash,2
3681,22,Female,Iowa,No,30,Debit Card,3
3682,26,Female,Connecticut,No,33,Debit Card,4
3683,42,Female,Wyoming,No,46,Venmo,5
3685,29,Female,Pennsylvania,No,47,Credit Card,5
3688,34,Female,Arkansas,No,28,Bank Transfer,1
3709,40,Female,South Carolina,No,41,PayPal,4
3710,31,Female,Utah,No,27,PayPal,3
3715,18,Female,New York,No,35,Credit Card,7
3719,36,Female,Tennessee,No,44,Bank Transfer,5
3730,28,Female,Rhode Island,No,50,Cash,3
3733,36,Female,Indiana,No,28,PayPal,2
3735,38,Female,California,No,33,Debit Card,1
3736,38,Female,Massachusetts,No,29,PayPal,2
3738,19,Female,Kentucky,No,43,PayPal,5
3739,34,Female,Delaware,No,48,Cash,6
3740,38,Female,Idaho,No,43,Credit Card,7
3741,42,Female,Virginia,No,26,Debit Card,5
3745,24,Female,New Jersey,No,26,Bank Transfer,6
3748,26,Female,Rhode Island,No,32,Bank Transfer,5
3750,24,Female,Alaska,No,38,Venmo,1
3753,24,Female,Washington,No,43,Venmo,7
3760,44,Female,Missouri,No,30,Venmo,3
3764,27,Female,Oklahoma,No,38,Cash,1
3771,23,Female,Montana,No,34,Bank Transfer,7
3772,21,Female,Oklahoma,No,28,Venmo,5
3773,44,Female,New Hampshire,No,35,Cash,2
3774,25,Female,Wisconsin,No,41,Cash,3
3776,41,Female,South Dakota,No,45,Cash,3
3779,25,Female,South Dakota,No,30,Debit Card,2
3783,40,Female,Alabama,No,42,PayPal,6
3788,37,Female,New York,No,46,PayPal,1
3789,43,Female,Kansas,No,27,Debit Card,4
3791,27,Female,Alaska,No,31,Credit Card,7
3795,44,Female,South Dakota,No,27,Venmo,7
3797,40,Female,Utah,No,47,Bank Transfer,3
3802,26,Female,Kentucky,No,36,PayPal,6
3805,37,Female,Florida,No,45,Cash,2
3807,18,Female,Missouri,No,41,PayPal,7
3808,38,Female,Michigan,No,36,PayPal,2
3817,29,Female,Maryland,No,45,Credit Card,6
3820,36,Female,Arkansas,No,45,Cash,3
3821,34,Female,New Hampshire,No,34,Debit Card,3
3822,20,Female,Oregon,No,34,Credit Card,1
3831,22,Female,Pennsylvania,No,33,Bank Transfer,1
3843,35,Female,Colorado,No,42,Debit Card,4
3845,30,Female,Montana,No,40,Venmo,3
3849,22,Female,New Hampshire,No,39,Cash,1
3856,40,Female,Illinois,No,36,Cash,3
3858,42,Female,Texas,No,29,Credit Card,1
3859,30,Female,Missouri,No,26,Credit Card,3
3864,40,Female,New Hampshire,No,28,Cash,6
3866,25,Female,Nebraska,No,28,Cash,1
3870,26,Female,Arizona,No,28,Bank Transfer,2
3878,28,Female,Nevada,No,46,Debit Card,4
3881,42,Female,Massachusetts,No,40,PayPal,4
3887,37,Female,Iowa,No,40,Debit Card,3
3891,35,Female,Nebraska,No,33,Debit Card,2
3894,21,Female,Massachusetts,No,29,Bank Transfer,5
3896,40,Female,Virginia,No,32,Venmo,7
