Customer ID,Age,Gender,Location,Subscription Status,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2260,60,Male,Florida,No,24,Cash,2
2262,58,Male,South Carolina,No,12,Bank Transfer,6
2269,66,Male,Georgia,No,15,Bank Transfer,4
2274,55,Male,New Mexico,No,13,PayPal,5
2279,61,Male,Maryland,No,6,Cash,1
2288,66,Male,Nebraska,No,6,Debit Card,2
2298,60,Male,California,No,1,Bank Transfer,3
2309,49,Male,North Dakota,No,22,Bank Transfer,3
2310,70,Male,Connecticut,No,3,Bank Transfer,3
2325,59,Male,Oregon,No,19,Debit Card,2
2332,61,Male,Illinois,No,10,Credit Card,5
2335,49,Male,Kansas,No,7,Credit Card,4
2339,66,Male,Georgia,No,21,PayPal,3
2342,56,Male,Connecticut,No,22,Venmo,1
2349,54,Male,Maine,No,16,PayPal,1
2351,57,Male,Hawaii,No,21,Cash,2
2354,56,Male,Montana,No,25,Debit Card,1
2365,62,Male,Mississippi,No,4,PayPal,3
2373,50,Male,Alabama,No,9,PayPal,6
2376,60,Male,Virginia,No,18,Credit Card,3
2378,44,Male,South Dakota,No,22,Cash,2
2382,62,Male,Wisconsin,No,23,PayPal,2
2384,53,Male,Rhode Island,No,25,Bank Transfer,2
2391,65,Male,Arizona,No,24,Debit Card,6
2406,69,Male,California,No,5,Debit Card,3
2408,52,Male,Illinois,No,11,Credit Card,5
2413,53,Male,Oregon,No,8,Bank Transfer,5
2424,49,Male,West Virginia,No,7,Credit Card,1
2434,54,Male,Oregon,No,16,Cash,5
2442,45,Male,California,No,5,Credit Card,4
2445,47,Male,West Virginia,No,15,Debit Card,5
2448,59,Male,South Dakota,No,10,Venmo,6
2451,68,Male,North Carolina,No,7,Venmo,3
2457,59,Male,Nebraska,No,5,PayPal,4
2458,53,Male,Delaware,No,23,Cash,3
2459,66,Male,Texas,No,17,Bank Transfer,7
2460,47,Male,Missouri,No,14,Cash,7
2464,60,Male,Mississippi,No,25,Cash,5
2465,47,Male,Hawaii,No,4,Cash,5
2469,65,Male,Connecticut,No,6,Venmo,7
2481,61,Male,Ohio,No,7,Credit Card,6
2487,61,Male,Texas,No,6,Credit Card,6
2488,57,Male,Montana,No,16,PayPal,5
2491,52,Male,Montana,No,5,Cash,1
2492,63,Male,North Carolina,No,15,Bank Transfer,4
2500,52,Male,Louisiana,No,2,Cash,3
2503,46,Male,Idaho,No,17,PayPal,1
2504,69,Male,Ohio,No,5,Debit Card,5
2507,57,Male,New York,No,19,Venmo,2
2512,54,Male,Idaho,No,1,PayPal,3
2513,50,Male,North Dakota,No,20,Credit Card,4
2518,64,Male,Wyoming,No,10,Venmo,2
2521,64,Male,Illinois,No,16,Cash,1
2525,60,Male,Kansas,No,23,Credit Card,3
2533,55,Male,Nebraska,No,4,Debit Card,7
2547,63,Male,Texas,No,4,Credit Card,3
2548,47,Male,Mississippi,No,16,Cash,7
2553,61,Male,Maryland,No,13,Credit Card,2
2558,70,Male,Oklahoma,No,17,PayPal,6
2559,49,Male,California,No,24,PayPal,6
2560,48,Male,Mississippi,No,21,Debit Card,1
2561,58,Male,California,No,17,Debit Card,5
2564,69,Male,Massachusetts,No,1,Venmo,1
2574,54,Male,New Mexico,No,1,Bank Transfer,2
2576,53,Male,Minnesota,No,9,PayPal,2
2579,54,Male,Vermont,No,3,Cash,3
2584,69,Male,Oklahoma,No,9,Cash,7
2586,57,Male,Wisconsin,No,19,Debit Card,7
2595,59,Male,Montana,No,25,Cash,1
2598,60,Male,Alabama,No,13,Venmo,5
2603,65,Male,South Carolina,No,1,Venmo,3
2604,69,Male,Washington,No,8,Cash,2
2605,47,Male,Colorado,No,6,Debit Card,7
2610,66,Male,Arkansas,No,18,Debit Card,5
2614,58,Male,South Dakota,No,14,Bank Transfer,4
2616,49,Male,Arizona,No,6,Debit Card,3
2619,70,Male,Louisiana,No,12,Venmo,4
2622,48,Male,Maine,No,21,Bank Transfer,2
2623,63,Male,New Hampshire,No,15,Credit Card,2
2630,61,Male,New Hampshire,No,25,Venmo,2
2632,53,Male,Connecticut,No,3,Cash,7
2648,60,Male,South Carolina,No,25,Debit Card,2
2649,51,Male,Illinois,No,14,PayPal,5
2654,67,Female,Wisconsin,No,24,Venmo,1
2658,52,Female,Texas,No,7,Credit Card,6
2664,46,Female,Wisconsin,No,23,Bank Transfer,2
2666,70,Female,Louisiana,No,4,Venmo,7
2667,49,Female,Ohio,No,14,Venmo,6
2669,59,Female,Texas,No,9,PayPal,3
2673,56,Female,West Virginia,No,13,Cash,2
2674,67,Female,Nevada,No,4,Cash,4
2678,45,Female,Connecticut,No,6,PayPal,1
2680,53,Female,Montana,No,7,Debit Card,3
2681,44,Female,Nebraska,No,21,Venmo,2
2683,59,Female,North Carolina,No,5,Venmo,1
2684,68,Female,Montana,No,21,Cash,6
2688,61,Female,Delaware,No,12,Debit Card,5
2689,53,Female,West Virginia,No,18,Credit Card,1
2691,44,Female,New Mexico,No,18,Bank Transfer,7
2696,50,Female,Tennessee,No,10,PayPal,5
2697,57,Female,South Dakota,No,12,Debit Card,4
2702,49,Female,Idaho,No,18,Bank Transfer,6
2706,65,Female,Washington,No,1,Credit Card,5
2711,69,Female,Wisconsin,No,3,Bank Transfer,6
2715,53,Female,Iowa,No,16,Credit Card,5
2717,47,Female,Colorado,No,21,Debit Card,7
2720,69,Female,Louisiana,No,4,Bank Transfer,4
2724,54,Female,Texas,No,3,PayPal,1
2725,52,Female,Missouri,No,11,Debit Card,6
2726,64,Female,Mississippi,No,4,Debit Card,2
2735,63,Female,New York,No,13,Cash,5
2736,46,Female,California,No,2,PayPal,5
2744,61,Female,New Jersey,No,17,Venmo,3
2750,64,Female,Vermont,No,15,Bank Transfer,2
2755,59,Female,New Jersey,No,21,Venmo,5
2756,59,Female,Nevada,No,18,Credit Card,2
2763,58,Female,Georgia,No,10,Debit Card,1
2765,63,Female,Arizona,No,2,Debit Card,7
2766,64,Female,Colorado,No,24,Credit Card,3
2771,50,Female,Nebraska,No,22,Bank Transfer,3
2772,58,Female,Maryland,No,12,Bank Transfer,6
2777,46,Female,Wyoming,No,6,Bank Transfer,2
2779,70,Female,Pennsylvania,No,24,Credit Card,5
2780,61,Female,Montana,No,14,Credit Card,6
2786,53,Female,Louisiana,No,13,Bank Transfer,4
2789,56,Female,Rhode Island,No,2,Credit Card,2
2793,54,Female,Kentucky,No,11,Credit Card,7
2797,55,Female,Oklahoma,No,21,Cash,2
2798,63,Female,Oklahoma,No,10,Venmo,1
2801,70,Female,Arkansas,No,14,Cash,5
2808,56,Female,Maryland,No,10,Debit Card,6
2812,69,Female,Ohio,No,19,Credit Card,3
2813,66,Female,North Dakota,No,1,Credit Card,1
2819,46,Female,California,No,12,Debit Card,2
2820,67,Female,Georgia,No,19,Cash,4
2831,63,Female,Oregon,No,13,Venmo,1
2837,51,Female,Wyoming,No,21,Cash,5
2839,51,Female,Maine,No,2,Bank Transfer,7
2847,50,Female,Oklahoma,No,15,PayPal,5
2848,68,Female,Connecticut,No,3,PayPal,1
2863,68,Female,Hawaii,No,5,Bank Transfer,1
2867,54,Female,Connecticut,No,19,Cash,2
2870,57,Female,Georgia,No,16,Bank Transfer,7
2873,63,Female,Connecticut,No,5,Cash,2
2874,44,Female,Montana,No,8,Bank Transfer,4
2877,65,Female,New Mexico,No,5,Bank Transfer,6
2879,63,Female,California,No,13,Bank Transfer,2
2883,59,Female,Oklahoma,No,23,Credit Card,5
2890,64,Female,Minnesota,No,21,Venmo,2
2892,47,Female,Ohio,No,10,PayPal,4
2900,50,Female,Nebraska,No,22,Bank Transfer,6
2906,58,Female,New York,No,14,Debit Card,6
2907,58,Female,Virginia,No,7,Venmo,2
2915,45,Female,Pennsylvania,No,1,Debit Card,5
2917,62,Female,Oklahoma,No,13,Credit Card,5
2923,45,Female,Kentucky,No,16,PayPal,3
2927,64,Female,Maryland,No,9,Cash,7
2928,45,Female,Missouri,No,15,Venmo,5
2933,65,Female,Alaska,No,3,PayPal,3
2936,58,Female,North Carolina,No,11,Venmo,7
2941,61,Female,Massachusetts,No,13,Cash,4
2945,50,Female,New York,No,4,Venmo,1
2952,47,Female,Arkansas,No,14,Cash,7
2953,50,Female,Alabama,No,5,Debit Card,4
2954,45,Female,Maryland,No,11,Credit Card,2
2958,69,Female,South Dakota,No,2,Cash,2
2965,44,Female,Ohio,No,13,Venmo,6
2966,48,Female,Delaware,No,25,PayPal,6
2981,70,Female,New Jersey,No,9,Bank Transfer,4
2984,60,Female,West Virginia,No,1,Credit Card,3
2986,46,Female,Hawaii,No,21,Cash,5
2987,62,Female,Arizona,No,16,Credit Card,4
2990,46,Female,Rhode Island,No,6,Credit Card,7
2991,69,Female,Illinois,No,24,Venmo,4
2992,66,Female,Utah,No,7,PayPal,5
2995,69,Female,Nevada,No,14,Bank Transfer,3
2997,70,Female,Utah,No,6,Venmo,1
3001,57,Female,Ohio,No,7,PayPal,7
3003,70,Female,Louisiana,No,19,Bank Transfer,3
3004,51,Female,Oregon,No,13,Credit Card,1
3005,45,Female,Arizona,No,23,Venmo,6
3010,62,Female,Louisiana,No,8,Venmo,6
3011,70,Female,Ohio,No,15,Credit Card,2
3018,58,Female,Wisconsin,No,24,Cash,5
3023,58,Female,Georgia,No,23,PayPal,7
3024,50,Female,Indiana,No,4,PayPal,3
3027,55,Female,Tennessee,No,6,Credit Card,2
3029,62,Female,California,No,7,PayPal,1
3030,64,Female,Georgia,No,1,Debit Card,3
3035,51,Female,Utah,No,25,Credit Card,3
3036,69,Female,Kentucky,No,18,Cash,5
3037,50,Female,Vermont,No,7,Venmo,6
3038,51,Female,Iowa,No,2,Cash,2
3043,53,Female,South Dakota,No,14,PayPal,1
3044,45,Female,Illinois,No,17,Credit Card,4
3047,60,Female,Pennsylvania,No,25,Cash,1
3053,48,Female,Maine,No,7,Bank Transfer,6
3057,69,Female,New Jersey,No,15,Cash,5
3061,47,Female,California,No,1,Venmo,4
3066,49,Female,North Dakota,No,7,Venmo,5
3067,58,Female,Michigan,No,13,Venmo,1
3068,70,Female,Missouri,No,2,Cash,7
3070,62,Female,Delaware,No,17,Debit Card,3
3074,58,Female,Oregon,No,7,Debit Card,5
3076,54,Female,Utah,No,21,PayPal,1
3077,66,Female,New Hampshire,No,13,Venmo,5
3080,48,Female,Wyoming,No,4,Bank Transfer,2
3081,69,Female,Colorado,No,5,Cash,5
3082,64,Female,Vermont,No,11,Credit Card,7
3083,56,Female,Utah,No,20,Bank Transfer,2
3090,50,Female,North Carolina,No,23,Cash,5
3093,52,Female,Utah,No,14,Bank Transfer,5
3096,62,Female,Minnesota,No,13,Venmo,6
3097,69,Female,Kansas,No,20,Bank Transfer,4
3101,50,Female,Vermont,No,3,Bank Transfer,7
3106,48,Female,Oregon,No,17,Debit Card,4
3107,62,Female,Alabama,No,20,PayPal,2
3108,65,Female,Hawaii,No,18,Credit Card,5
3109,50,Female,Oregon,No,7,PayPal,4
3114,46,Female,Nebraska,No,2,Debit Card,7
3117,50,Female,Montana,No,1,Venmo,7
3120,63,Female,Louisiana,No,21,Credit Card,1
3122,63,Female,Louisiana,No,16,Venmo,7
3125,57,Female,California,No,4,Cash,1
3129,65,Female,Arkansas,No,20,Cash,2
3146,57,Female,Texas,No,16,PayPal,6
3148,45,Female,North Dakota,No,21,Credit Card,7
3151,55,Female,Georgia,No,7,Bank Transfer,5
3153,49,Female,North Carolina,No,17,PayPal,4
3160,62,Female,Louisiana,No,4,Bank Transfer,3
3171,65,Female,Rhode Island,No,10,Credit Card,6
3180,57,Female,Idaho,No,12,Debit Card,5
3183,50,Female,Georgia,No,4,Credit Card,2
3184,50,Female,Mississippi,No,14,Cash,1
3186,52,Female,Ohio,No,6,PayPal,2
3200,59,Female,Maine,No,16,PayPal,4
3204,63,Female,New Jersey,No,14,Venmo,2
3205,57,Female,New Mexico,No,23,Debit Card,5
3208,67,Female,Arizona,No,14,PayPal,2
3212,53,Female,Rhode Island,No,12,Cash,4
3215,53,Female,Washington,No,6,Debit Card,2
3223,45,Female,Texas,No,22,PayPal,3
3230,54,Female,Connecticut,No,24,Cash,4
3232,62,Female,Nevada,No,9,Credit Card,2
3233,45,Female,Massachusetts,No,19,Bank Transfer,4
3234,45,Female,Indiana,No,11,Debit Card,5
3235,49,Female,Washington,No,16,Debit Card,3
3237,63,Female,South Carolina,No,8,Cash,4
3238,61,Female,Vermont,No,4,Cash,7
3243,45,Female,Oregon,No,17,Venmo,7
3244,45,Female,Idaho,No,11,Bank Transfer,1
3246,63,Female,Kansas,No,20,Cash,7
3248,53,Female,Arkansas,No,12,PayPal,6
3260,57,Female,Oklahoma,No,5,Debit Card,1
3275,46,Female,Oklahoma,No,14,Cash,6
3278,59,Female,Texas,No,3,Credit Card,4
3279,59,Female,Montana,No,18,Bank Transfer,7
3280,59,Female,Wyoming,No,1,Debit Card,6
3281,45,Female,New York,No,5,PayPal,4
3284,47,Female,North Carolina,No,10,Debit Card,1
3285,70,Female,Kentucky,No,20,Venmo,2
3286,58,Female,Hawaii,No,11,Cash,7
3287,45,Female,Illinois,No,4,Venmo,6
3289,67,Female,South Carolina,No,19,Credit Card,5
3291,52,Female,North Dakota,No,2,PayPal,4
3293,62,Female,Missouri,No,18,Bank Transfer,6
3295,62,Female,South Carolina,No,15,Bank Transfer,5
3296,70,Female,West Virginia,No,15,Cash,7
3299,65,Female,New Mexico,No,6,Bank Transfer,1
3300,45,Female,South Dakota,No,18,Venmo,4
3307,63,Female,Colorado,No,6,Venmo,6
3310,48,Female,Massachusetts,No,19,PayPal,4
3311,45,Female,Iowa,No,12,PayPal,6
3315,55,Female,Kansas,No,8,Credit Card,3
3316,48,Female,Kentucky,No,4,PayPal,1
3319,45,Female,North Dakota,No,15,PayPal,4
3324,54,Female,North Dakota,No,4,Credit Card,4
3327,47,Female,North Dakota,No,10,Debit Card,2
3328,47,Female,Connecticut,No,2,Debit Card,3
3334,55,Female,Minnesota,No,3,PayPal,4
3335,66,Female,California,No,21,Credit Card,2
3345,62,Female,Washington,No,20,Cash,2
3351,45,Female,Mississippi,No,15,Cash,5
3353,55,Female,Washington,No,7,Bank Transfer,5
3365,50,Female,Oregon,No,7,Credit Card,4
3368,44,Female,Tennessee,No,6,Venmo,6
3373,56,Female,Pennsylvania,No,14,Credit Card,1
3374,70,Female,Minnesota,No,12,Debit Card,1
3376,51,Female,Connecticut,No,8,Credit Card,2
3379,49,Female,Minnesota,No,6,Cash,3
3386,62,Female,Rhode Island,No,16,Credit Card,1
3388,53,Female,New Jersey,No,2,Credit Card,5
3392,47,Female,Montana,No,6,Debit Card,1
3393,53,Female,New Jersey,No,6,Venmo,5
3396,44,Female,Colorado,No,15,Debit Card,1
3407,57,Female,Nebraska,No,24,Venmo,3
3408,46,Female,Alabama,No,20,Cash,3
3409,48,Female,Montana,No,11,Bank Transfer,2
3418,54,Female,Massachusetts,No,22,Debit Card,6
3431,67,Female,Montana,No,17,Bank Transfer,1
3432,46,Female,New Mexico,No,20,Venmo,2
3441,45,Female,Maryland,No,2,PayPal,7
3442,64,Female,Tennessee,No,15,Credit Card,2
3445,53,Female,Rhode Island,No,12,Bank Transfer,5
3447,51,Female,Louisiana,No,20,Cash,7
3448,62,Female,Arkansas,No,3,Bank Transfer,5
3455,55,Female,Louisiana,No,15,PayPal,5
3456,49,Female,Ohio,No,13,Venmo,2
3459,68,Female,West Virginia,No,24,Venmo,3
3460,68,Female,Ohio,No,21,PayPal,2
3474,63,Female,Kansas,No,11,Cash,7
3476,48,Female,South Carolina,No,9,Cash,3
3477,68,Female,South Carolina,No,11,Cash,7
3485,44,Female,Illinois,No,13,Credit Card,5
3486,50,Female,Massachusetts,No,23,Debit Card,6
3487,51,Female,North Carolina,No,6,PayPal,7
3489,62,Female,Delaware,No,7,Cash,3
3499,47,Female,Kentucky,No,2,Bank Transfer,5
3511,49,Female,Pennsylvania,No,14,Venmo,4
3512,69,Female,Mississippi,No,21,Credit Card,1
3532,54,Female,North Dakota,No,23,Cash,3
3533,61,Female,Connecticut,No,12,Credit Card,2
3535,65,Female,Delaware,No,7,Cash,7
3536,68,Female,Mississippi,No,20,Debit Card,4
3537,55,Female,Minnesota,No,10,Venmo,4
3539,56,Female,Iowa,No,21,Venmo,4
3542,59,Female,Virginia,No,22,PayPal,2
3543,62,Female,Idaho,No,5,Venmo,7
3544,58,Female,Colorado,No,18,PayPal,1
3546,48,Female,Connecticut,No,22,Debit Card,2
3548,52,Female,Pennsylvania,No,23,Credit Card,2
3550,44,Female,Oregon,No,11,Bank Transfer,6
3552,66,Female,Montana,No,20,Venmo,7
3558,52,Female,Nevada,No,1,PayPal,1
3559,68,Female,Alaska,No,9,Venmo,3
3563,47,Female,Maryland,No,7,Bank Transfer,7
3572,70,Female,North Dakota,No,15,Bank Transfer,1
3578,66,Female,Missouri,No,13,Bank Transfer,7
3579,46,Female,Georgia,No,22,Bank Transfer,3
3581,51,Female,New Hampshire,No,3,Cash,5
3593,61,Female,New Jersey,No,18,Venmo,6
3594,63,Female,Wyoming,No,24,PayPal,4
3604,45,Female,Louisiana,No,5,Cash,7
3605,63,Female,Louisiana,No,17,Debit Card,2
3608,50,Female,New Mexico,No,20,Venmo,5
3615,46,Female,Delaware,No,19,Bank Transfer,2
3623,46,Female,Wisconsin,No,12,Credit Card,2
3635,59,Female,Ohio,No,17,PayPal,2
3636,52,Female,Colorado,No,17,Credit Card,6
3641,47,Female,Minnesota,No,17,PayPal,4
3643,47,Female,Arizona,No,5,PayPal,2
3648,47,Female,Kansas,No,12,Bank Transfer,7
3651,51,Female,Ohio,No,3,PayPal,2
3658,58,Female,Alabama,No,1,Debit Card,1
3662,63,Female,Kansas,No,5,Credit Card,6
3663,69,Female,Rhode Island,No,11,Debit Card,7
3665,63,Female,Missouri,No,1,Debit Card,6
3668,51,Female,Washington,No,20,Venmo,4
3669,59,Female,Michigan,No,18,Venmo,2
3672,62,Female,Illinois,No,20,Venmo,3
3673,51,Female,New York,No,7,PayPal,4
3676,70,Female,Virginia,No,3,Bank Transfer,4
3680,53,Female,Idaho,No,5,Cash,5
3686,47,Female,Tennessee,No,17,Cash,5
3687,59,Female,Louisiana,No,17,Cash,5
3689,52,Female,West Virginia,No,8,Cash,4
3690,47,Female,South Carolina,No,8,Bank Transfer,3
3692,63,Female,Michigan,No,24,PayPal,7
3694,66,Female,South Dakota,No,10,Venmo,7
3695,45,Female,Rhode Island,No,11,PayPal,5
3700,51,Female,Oklahoma,No,24,Bank Transfer,7
3713,51,Female,Oregon,No,24,PayPal,3
3716,63,Female,Nebraska,No,2,Bank Transfer,4
3722,62,Female,Connecticut,No,10,Cash,2
3729,62,Female,Vermont,No,1,Debit Card,2
3731,46,Female,Florida,No,3,Credit Card,5
3746,60,Female,Washington,No,2,Debit Card,4
3755,46,Female,Nebraska,No,10,Cash,1
3759,61,Female,Indiana,No,23,Bank Transfer,3
3762,60,Female,Nevada,No,3,Venmo,1
3763,65,Female,New York,No,13,PayPal,2
3768,59,Female,New York,No,10,Bank Transfer,6
3785,54,Female,Virginia,No,4,Venmo,2
3786,64,Female,New Hampshire,No,6,Cash,4
3790,56,Female,North Dakota,No,18,Bank Transfer,1
3796,45,Female,Arkansas,No,3,Cash,7
3798,68,Female,California,No,20,Cash,3
3799,63,Female,Rhode Island,No,23,Credit Card,2
3800,60,Female,Oklahoma,No,13,Credit Card,4
3803,70,Female,Illinois,No,1,Bank Transfer,4
3804,48,Female,Connecticut,No,14,Debit Card,7
3812,46,Female,Idaho,No,14,Cash,4
3813,50,Female,Michigan,No,7,Bank Transfer,1
3823,70,Female,Kansas,No,17,PayPal,1
3827,50,Female,Montana,No,25,Bank Transfer,2
3834,44,Female,Arizona,No,17,PayPal,1
3839,47,Female,Rhode Island,No,24,Venmo,1
3840,66,Female,Connecticut,No,14,Venmo,3
3842,68,Female,Mississippi,No,8,Bank Transfer,4
3852,50,Female,Montana,No,24,Debit Card,2
3853,65,Female,Mississippi,No,19,PayPal,7
3855,57,Female,Florida,No,4,Venmo,2
3863,56,Female,Idaho,No,9,Venmo,4
3865,55,Female,Wyoming,No,1,Debit Card,6
3871,61,Female,Ohio,No,19,Cash,1
3872,55,Female,Minnesota,No,20,Bank Transfer,1
3876,63,Female,New Hampshire,No,21,Credit Card,2
3877,60,Female,Wisconsin,No,7,Cash,2
3879,60,Female,South Carolina,No,24,Credit Card,2
3882,56,Female,Georgia,No,17,Debit Card,7
3885,47,Female,Maryland,No,3,PayPal,7
3889,45,Female,Virginia,No,14,Venmo,5
3898,46,Female,New Jersey,No,24,Venmo,3
3899,44,Female,Minnesota,No,24,Venmo,7
